ImageId,CompanyId,ShareLevel
2845796,51,1
2845797,51,1
2845798,51,1
2845799,51,1
2845800,51,1
2845802,51,1
2845803,51,1
2845806,51,1
2845807,51,1
2845808,51,1
2845810,51,1
2845811,51,1
2845812,51,1
2845814,51,1
2845815,51,1
2845816,51,1
2845818,51,1
2845819,51,1
2845820,51,1
2845822,51,1
2845823,51,1
2845824,51,1
2845825,51,1
2845826,51,1
2845827,51,1
2845828,51,1
2845873,51,1
2845874,51,1
2845875,51,1
2845883,51,1
2845884,51,1
2845891,51,1
2845895,51,1
2845897,51,1
2845898,51,1
2845900,51,1
2845913,51,1
2845916,51,1
2845917,51,1
2845918,51,1
2845920,51,1
2845922,51,1
2845923,51,1
2845924,51,1
2845925,51,1
2845926,51,1
2845927,51,1
2845930,51,1
2845931,51,1
2845932,51,1
2845933,51,1
2845934,51,1
2845935,51,1
2845936,51,1
2845937,51,1
2845938,51,1
2845942,51,1
2845943,51,1
2845944,51,1
2845945,51,1
2845946,51,1
2845948,51,1
2845949,51,1
2845950,51,1
2845951,51,1
2845952,51,1
2845953,51,1
2845954,51,1
2845955,51,1
2845956,51,1
2845958,51,1
2845959,51,1
2845960,51,1
2845962,51,1
2845963,51,1
2845965,51,1
2845966,51,1
2845967,51,1
2845968,51,1
2845969,51,1
2845970,51,1
2845971,51,1
2845972,51,1
2845973,51,1
2845974,51,1
2845976,51,1
2845977,51,1
2845978,51,1
2845979,51,1
2845981,51,1
2845982,51,1
2845983,51,1
2845986,51,1
2845987,51,1
2845988,51,1
2845996,51,1
2845997,51,1
2845999,51,1
2846002,51,1
2846003,51,1
2846004,51,1
2846008,51,1
2846013,51,1
2846014,51,1
2846015,51,1
2846018,51,1
2846019,51,1
2846020,51,1
2846021,51,1
2846022,51,1
2846023,51,1
2846024,51,1
2846025,51,1
2846026,51,1
2846027,51,1
2846029,51,1
2846030,51,1
2846031,51,1
2846032,51,1
2846033,51,1
2846034,51,1
2846035,51,1
2846036,51,1
2846037,51,1
2846040,51,1
2846042,51,1
2846044,51,1
2846045,51,1
2846046,51,1
2846047,51,1
2846048,51,1
2846052,51,1
2846054,51,1
2846055,51,1
2846057,51,1
2846058,51,1
2846059,51,1
2846061,51,1
2846062,51,1
2846063,51,1
2846064,51,1
2846069,51,1
2846070,51,1
2846072,51,1
2846074,51,1
2846075,51,1
2846076,51,1
2846077,51,1
2846078,51,1
2846079,51,1
2846080,51,1
2846084,51,1
2846085,51,1
2846086,51,1
2846087,51,1
2846088,51,1
2846089,51,1
2846090,51,1
2846091,51,1
2846092,51,1
2846093,51,1
2846095,51,1
2846096,51,1
2846105,51,1
2846106,51,1
2846109,51,1
2846110,51,1
2846111,51,1
2846112,51,1
2846113,51,1
2846114,51,1
2846115,51,1
2846116,51,1
2846117,51,1
2846118,51,1
2846120,51,1
2846121,51,1
2846131,51,1
2846187,51,1
2846302,51,1
2846306,51,1
2846313,51,1
2846314,51,1
2846316,51,1
2846320,51,1
2846324,51,1
2846332,51,1
2846337,51,1
2846338,51,1
2846344,51,1
2846346,51,1
2846347,51,1
2846348,51,1
2846349,51,1
2846350,51,1
2846351,51,1
2846352,51,1
2846353,51,1
2846354,51,1
2846355,51,1
2846356,51,1
2846357,51,1
2846358,51,1
2846359,51,1
2846360,51,1
2846361,51,1
2846362,51,1
2846363,51,1
2846364,51,1
2846365,51,1
2846367,51,1
2846368,51,1
2846369,51,1
2846370,51,1
2846371,51,1
2846372,51,1
2846373,51,1
2846374,51,1
2846379,51,1
2846380,51,1
2846381,51,1
2846382,51,1
2846383,51,1
2846384,51,1
2846385,51,1
2846386,51,1
2846389,51,1
2846390,51,1
2846391,51,1
2846392,51,1
2846393,51,1
2846394,51,1
2846395,51,1
2846396,51,1
2846408,51,1
2846410,51,1
2846411,51,1
2846412,51,1
2846413,51,1
2846414,51,1
2846416,51,1
2846417,51,1
2846418,51,1
2846419,51,1
2846420,51,1
2846421,51,1
2846428,51,1
2846430,51,1
2846431,51,1
2846432,51,1
2846433,51,1
2846434,51,1
2846435,51,1
2846436,51,1
2846437,51,1
2846438,51,1
2846439,51,1
2846440,51,1
2846441,51,1
2846442,51,1
2846443,51,1
2846444,51,1
2846445,51,1
2846446,51,1
2846447,51,1
2846448,51,1
2846449,51,1
2846450,51,1
2846451,51,1
2846452,51,1
2846453,51,1
2846454,51,1
2846455,51,1
2846456,51,1
2846457,51,1
2846458,51,1
2846461,51,1
2846463,51,1
2846471,51,1
2846472,51,1
2846473,51,1
2846474,51,1
2846475,51,1
2846476,51,1
2846477,51,1
2846478,51,1
2846479,51,1
2846480,51,1
2846481,51,1
2846482,51,1
2846490,51,1
2846491,51,1
2846497,51,1
2846498,51,1
2846529,51,1
2846583,51,1
2846584,51,1
2846586,51,1
2846587,51,1
2846590,51,1
2846592,51,1
2846593,51,1
2846595,51,1
2846597,51,1
2846600,51,1
2846601,51,1
2846607,51,1
2846609,51,1
2846610,51,1
2846613,51,1
2846614,51,1
2846615,51,1
2846616,51,1
2846621,51,1
2846629,51,1
2846630,51,1
2846631,51,1
2846633,51,1
2846635,51,1
2846643,51,1
2846648,51,1
2846651,51,1
2846652,51,1
2846654,51,1
2846656,51,1
2846660,51,1
2846661,51,1
2846669,51,1
2846670,51,1
2846671,51,1
2846672,51,1
2846673,51,1
2846674,51,1
2846675,51,1
2846678,51,1
2846679,51,1
2846685,51,1
2846693,51,1
2846694,51,1
2846695,51,1
2846696,51,1
2846768,51,1
2846772,51,1
2846773,51,1
2846774,51,1
2846775,51,1
2846776,51,1
2846777,51,1
2846778,51,1
2846779,51,1
2846780,51,1
2846781,51,1
2846782,51,1
2846783,51,1
2846784,51,1
2846785,51,1
2846786,51,1
2846787,51,1
2846788,51,1
2846789,51,1
2846790,51,1
2846792,51,1
2846793,51,1
2846794,51,1
2846795,51,1
2846797,51,1
2846798,51,1
2846799,51,1
2846800,51,1
2846801,51,1
2846802,51,1
2846803,51,1
2846804,51,1
2846805,51,1
2846806,51,1
2846807,51,1
2846808,51,1
2846810,51,1
2846811,51,1
2846812,51,1
2846813,51,1
2846814,51,1
2846815,51,1
2846816,51,1
2846817,51,1
2846818,51,1
2846820,51,1
2846821,51,1
2846823,51,1
2846824,51,1
2846825,51,1
2846826,51,1
2846827,51,1
2846828,51,1
2846896,51,1
2846909,51,1
2846910,51,1
2846919,51,1
2846925,51,1
2846928,51,1
2846931,51,1
2846932,51,1
2846933,51,1
2846934,51,1
2846935,51,1
2846936,51,1
2846938,51,1
2846940,51,1
2846943,51,1
2846944,51,1
2846946,51,1
2846957,51,1
2846958,51,1
2846976,51,1
2846977,51,1
2846983,51,1
2846986,51,1
2846987,51,1
2846988,51,1
2846993,51,1
2846994,51,1
2846998,51,1
2847003,51,1
2847005,51,1
2847021,51,1
2847022,51,1
2847023,51,1
2847024,51,1
2847025,51,1
2847026,51,1
2847027,51,1
2847031,51,1
2847032,51,1
2847034,51,1
2847037,51,1
2847038,51,1
2847039,51,1
2847040,51,1
2847041,51,1
2847042,51,1
2847044,51,1
2847047,51,1
2847051,51,1
2847052,51,1
2847053,51,1
2847054,51,1
2847056,51,1
2847057,51,1
2847058,51,1
2847059,51,1
2847060,51,1
2847061,51,1
2847064,51,1
2847065,51,1
2847067,51,1
2847068,51,1
2847069,51,1
2847070,51,1
2847071,51,1
2847072,51,1
2847073,51,1
2847088,51,1
2847090,51,1
2847091,51,1
2847092,51,1
2847094,51,1
2847095,51,1
2847096,51,1
2847097,51,1
2847098,51,1
2847099,51,1
2847100,51,1
2847101,51,1
2847113,51,1
2847126,51,1
2847209,51,1
2847210,51,1
2847212,51,1
2847215,51,1
2847219,51,1
2847222,51,1
2847242,51,1
2847243,51,1
2847244,51,1
2847290,51,1
2847294,51,1
2847298,51,1
2847301,51,1
2847303,51,1
2847306,51,1
2847308,51,1
2847309,51,1
2847310,51,1
2847330,51,1
2847351,51,1
2847362,51,1
2847363,51,1
2847365,51,1
2847366,51,1
2847367,51,1
2847369,51,1
2847370,51,1
2847371,51,1
2847375,51,1
2847377,51,1
2847382,51,1
2847390,51,1
2847401,51,1
2847405,51,1
2847406,51,1
2847409,51,1
2847410,51,1
2847411,51,1
2847412,51,1
2847413,51,1
2847414,51,1
2847415,51,1
2847416,51,1
2847417,51,1
2847419,51,1
2847424,51,1
2847441,51,1
2847443,51,1
2847445,51,1
2847449,51,1
2847452,51,1
2847453,51,1
2847454,51,1
2847455,51,1
2847456,51,1
2847457,51,1
2847458,51,1
2847474,51,1
2847479,51,1
2847480,51,1
2847504,51,1
2847511,51,1
2847516,51,1
2847517,51,1
2847521,51,1
2847522,51,1
2847523,51,1
2847524,51,1
2847526,51,1
2847527,51,1
2847529,51,1
2847536,51,1
2847537,51,1
2847538,51,1
2847539,51,1
2847543,51,1
2847544,51,1
2847546,51,1
2847550,51,1
2847551,51,1
2847552,51,1
2847568,51,1
2847590,51,1
2847592,51,1
2847594,51,1
2847596,51,1
2847599,51,1
2847600,51,1
2847601,51,1
2847605,51,1
2847608,51,1
2847609,51,1
2847610,51,1
2847612,51,1
2847613,51,1
2847615,51,1
2847616,51,1
2847618,51,1
2847620,51,1
2847622,51,1
2847624,51,1
2847638,51,1
2847656,51,1
2847783,51,1
2847848,51,1
2848013,51,1
2848014,51,1
2848015,51,1
2848016,51,1
2848017,51,1
2848018,51,1
2848019,51,1
2848020,51,1
2848021,51,1
2848022,51,1
2848023,51,1
2848024,51,1
2848032,51,1
2848033,51,1
2848038,51,1
2848039,51,1
2848040,51,1
2848042,51,1
2848050,51,1
2848066,51,1
2848067,51,1
2848068,51,1
2848069,51,1
2848070,51,1
2848071,51,1
2848072,51,1
2848073,51,1
2848074,51,1
2848075,51,1
2848076,51,1
2848078,51,1
2848080,51,1
2848081,51,1
2848082,51,1
2848083,51,1
2848085,51,1
2848087,51,1
2848088,51,1
2848089,51,1
2848090,51,1
2848091,51,1
2848092,51,1
2848095,51,1
2848096,51,1
2848097,51,1
2848098,51,1
2848099,51,1
2848100,51,1
2848101,51,1
2848102,51,1
2848108,51,1
2848110,51,1
2848111,51,1
2848112,51,1
2848113,51,1
2848114,51,1
2848115,51,1
2848117,51,1
2848118,51,1
2848119,51,1
2848120,51,1
2848121,51,1
2848122,51,1
2848123,51,1
2848124,51,1
2848125,51,1
2848126,51,1
2848127,51,1
2848128,51,1
2848129,51,1
2848130,51,1
2848131,51,1
2848132,51,1
2848133,51,1
2848134,51,1
2848135,51,1
2848137,51,1
2848138,51,1
2848139,51,1
2848140,51,1
2848141,51,1
2848158,51,1
2848162,51,1
2848165,51,1
2848167,51,1
2848169,51,1
2848170,51,1
2848171,51,1
2848173,51,1
2848174,51,1
2848176,51,1
2848178,51,1
2848191,51,1
2848204,51,1
2848206,51,1
2848207,51,1
2848208,51,1
2848209,51,1
2848210,51,1
2848211,51,1
2848212,51,1
2848214,51,1
2848215,51,1
2848216,51,1
2848217,51,1
2848218,51,1
2848222,51,1
2848223,51,1
2848229,51,1
2848230,51,1
2848231,51,1
2848232,51,1
2848233,51,1
2848234,51,1
2848235,51,1
2848236,51,1
2848252,51,1
2848253,51,1
2848255,51,1
2848256,51,1
2848257,51,1
2848258,51,1
2848263,51,1
2848264,51,1
2848265,51,1
2848266,51,1
2848267,51,1
2848270,51,1
2848271,51,1
2848272,51,1
2848273,51,1
2848274,51,1
2848275,51,1
2848276,51,1
2848282,51,1
2848284,51,1
2848285,51,1
2848286,51,1
2848287,51,1
2848288,51,1
2848289,51,1
2848290,51,1
2848298,51,1
2848303,51,1
2848311,51,1
2848313,51,1
2848315,51,1
2848317,51,1
2848318,51,1
2848319,51,1
2848320,51,1
2848321,51,1
2848322,51,1
2848323,51,1
2848324,51,1
2848325,51,1
2848326,51,1
2848327,51,1
2848328,51,1
2848329,51,1
2848330,51,1
2848331,51,1
2848332,51,1
2848335,51,1
2848336,51,1
2848339,51,1
2848340,51,1
2848341,51,1
2848342,51,1
2848343,51,1
2848344,51,1
2848345,51,1
2848346,51,1
2848347,51,1
2848358,51,1
2848402,51,1
2848406,51,1
2848408,51,1
2848411,51,1
2848412,51,1
2848414,51,1
2848415,51,1
2848418,51,1
2848424,51,1
2848429,51,1
2848439,51,1
2848440,51,1
2848441,51,1
2848444,51,1
2848445,51,1
2848446,51,1
2848447,51,1
2848448,51,1
2848449,51,1
2848450,51,1
2848451,51,1
2848453,51,1
2848454,51,1
2848455,51,1
2848456,51,1
2848531,51,1
2848532,51,1
2848533,51,1
2848538,51,1
2848544,51,1
2848545,51,1
2848547,51,1
2848551,51,1
2848552,51,1
2848553,51,1
2848602,51,1
2848603,51,1
2848636,51,1
2848643,51,1
2848644,51,1
2848645,51,1
2848650,51,1
2848651,51,1
2848654,51,1
2848675,51,1
2848676,51,1
2848677,51,1
2848678,51,1
2848679,51,1
2848680,51,1
2848682,51,1
2848684,51,1
2848685,51,1
2848686,51,1
2848694,51,1
2848695,51,1
2848701,51,1
2848703,51,1
2848714,51,1
2848722,51,1
2848724,51,1
2848725,51,1
2848726,51,1
2848727,51,1
2848728,51,1
2848729,51,1
2848730,51,1
2848732,51,1
2848733,51,1
2848734,51,1
2848735,51,1
2848736,51,1
2848738,51,1
2848739,51,1
2848741,51,1
2848742,51,1
2848743,51,1
2848751,51,1
2848762,51,1
2848763,51,1
2848764,51,1
2848768,51,1
2848853,51,1
2848855,51,1
2848858,51,1
2848865,51,1
2848867,51,1
2848931,51,1
2848934,51,1
2848935,51,1
2848938,51,1
2848941,51,1
2848942,51,1
2848944,51,1
2848945,51,1
2848947,51,1
2848948,51,1
2848949,51,1
2848951,51,1
2848952,51,1
2848961,51,1
2848962,51,1
2848964,51,1
2848968,51,1
2848969,51,1
2848971,51,1
2848972,51,1
2848973,51,1
2848975,51,1
2848976,51,1
2848978,51,1
2848980,51,1
2848982,51,1
2848983,51,1
2848984,51,1
2848994,51,1
2848995,51,1
2848996,51,1
2848998,51,1
2849001,51,1
2849018,51,1
2849019,51,1
2849032,51,1
2849043,51,1
2849044,51,1
2849058,51,1
2849059,51,1
2849096,51,1
2849098,51,1
2849105,51,1
2849106,51,1
2849107,51,1
2849108,51,1
2849116,51,1
2849117,51,1
2849119,51,1
2849120,51,1
2849121,51,1
2849123,51,1
2849124,51,1
2849135,51,1
2849136,51,1
2849148,51,1
2849149,51,1
2849150,51,1
2849151,51,1
2849152,51,1
2849154,51,1
2849155,51,1
2849157,51,1
2849158,51,1
2849163,51,1
2849170,51,1
2849171,51,1
2849172,51,1
2849173,51,1
2849174,51,1
2849175,51,1
2849176,51,1
2849177,51,1
2849178,51,1
2849179,51,1
2849180,51,1
2849181,51,1
2849183,51,1
2849184,51,1
2849185,51,1
2849187,51,1
2849188,51,1
2849189,51,1
2849191,51,1
2849193,51,1
2849194,51,1
2849195,51,1
2849196,51,1
2849203,51,1
2849204,51,1
2849205,51,1
2849207,51,1
2849208,51,1
2849210,51,1
2849211,51,1
2849212,51,1
2849213,51,1
2849214,51,1
2849221,51,1
2849222,51,1
2849223,51,1
2849225,51,1
2849226,51,1
2849227,51,1
2849228,51,1
2849229,51,1
2849230,51,1
2849231,51,1
2849234,51,1
2849235,51,1
2849236,51,1
2849238,51,1
2849239,51,1
2849240,51,1
2849241,51,1
2849242,51,1
2849245,51,1
2849246,51,1
2849247,51,1
2849248,51,1
2849249,51,1
2849250,51,1
2849252,51,1
2849253,51,1
2849254,51,1
2849255,51,1
2849256,51,1
2849257,51,1
2849258,51,1
2849263,51,1
2849264,51,1
2849265,51,1
2849266,51,1
2849267,51,1
2849268,51,1
2849269,51,1
2849270,51,1
2849271,51,1
2849272,51,1
2849273,51,1
2849275,51,1
2849276,51,1
2849278,51,1
2849279,51,1
2849281,51,1
2849282,51,1
2849283,51,1
2849284,51,1
2849286,51,1
2849287,51,1
2849297,51,1
2849298,51,1
2849299,51,1
2849300,51,1
2849301,51,1
2849302,51,1
2849303,51,1
2849304,51,1
2849305,51,1
2849306,51,1
2849307,51,1
2849308,51,1
2849309,51,1
2849310,51,1
2849311,51,1
2849323,51,1
2849324,51,1
2849325,51,1
2849326,51,1
2849327,51,1
2849328,51,1
2849329,51,1
2849331,51,1
2849332,51,1
2849333,51,1
2849334,51,1
2849335,51,1
2849336,51,1
2849339,51,1
2849340,51,1
2849341,51,1
2849342,51,1
2849343,51,1
2849344,51,1
2849345,51,1
2849346,51,1
2849347,51,1
2849348,51,1
2849349,51,1
2849350,51,1
2849356,51,1
2849357,51,1
2849359,51,1
2849360,51,1
2849361,51,1
2849362,51,1
2849487,51,1
2849488,51,1
2849489,51,1
2849490,51,1
2849491,51,1
2849492,51,1
2849493,51,1
2849494,51,1
2849495,51,1
2849496,51,1
2849497,51,1
2849498,51,1
2849499,51,1
2849500,51,1
2849501,51,1
2849502,51,1
2849503,51,1
2849504,51,1
2849505,51,1
2849507,51,1
2849508,51,1
2849509,51,1
2849510,51,1
2849511,51,1
2849513,51,1
2849524,51,1
2849525,51,1
2849529,51,1
2849530,51,1
2849532,51,1
2849533,51,1
2849534,51,1
2849535,51,1
2849536,51,1
2849537,51,1
2849538,51,1
2849539,51,1
2849540,51,1
2849541,51,1
2849542,51,1
2849543,51,1
2849544,51,1
2849545,51,1
2849546,51,1
2849547,51,1
2849548,51,1
2849549,51,1
2849550,51,1
2849551,51,1
2849552,51,1
2849554,51,1
2849555,51,1
2849556,51,1
2849557,51,1
2849558,51,1
2849560,51,1
2849561,51,1
2849562,51,1
2849563,51,1
2849564,51,1
2849565,51,1
2849566,51,1
2849567,51,1
2849568,51,1
2849569,51,1
2849570,51,1
2849572,51,1
2849573,51,1
2849577,51,1
2849578,51,1
2849579,51,1
2849580,51,1
2849581,51,1
2849582,51,1
2849583,51,1
2849586,51,1
2849587,51,1
2849588,51,1
2849589,51,1
2849590,51,1
2849591,51,1
2849592,51,1
2849593,51,1
2849594,51,1
2849595,51,1
2849596,51,1
2849597,51,1
2849598,51,1
2849599,51,1
2849600,51,1
2849601,51,1
2849602,51,1
2849603,51,1
2849607,51,1
2849608,51,1
2849609,51,1
2849610,51,1
2849611,51,1
2849619,51,1
2849622,51,1
2849633,51,1
2849634,51,1
2849635,51,1
2849636,51,1
2849637,51,1
2849638,51,1
2849640,51,1
2849699,51,1
2849700,51,1
2849705,51,1
2849708,51,1
2849709,51,1
2849711,51,1
2849712,51,1
2849713,51,1
2849714,51,1
2849715,51,1
2849716,51,1
2849717,51,1
2849718,51,1
2849799,51,1
2849800,51,1
2849802,51,1
2849804,51,1
2849805,51,1
2849806,51,1
2849809,51,1
2849810,51,1
2849811,51,1
2849812,51,1
2849841,51,1
2849842,51,1
2849843,51,1
2849847,51,1
2849848,51,1
2849853,51,1
2849855,51,1
2849860,51,1
2849861,51,1
2849862,51,1
2849863,51,1
2849869,51,1
2849870,51,1
2849871,51,1
2849872,51,1
2849874,51,1
2849875,51,1
2849876,51,1
2849877,51,1
2849878,51,1
2849879,51,1
2849880,51,1
2849881,51,1
2849882,51,1
2849883,51,1
2849913,51,1
2849915,51,1
2849918,51,1
2849919,51,1
2849925,51,1
2849926,51,1
2849933,51,1
2849934,51,1
2849936,51,1
2849937,51,1
2849939,51,1
2849940,51,1
2849941,51,1
2849942,51,1
2849943,51,1
2849944,51,1
2849945,51,1
2849946,51,1
2849954,51,1
2849955,51,1
2849964,51,1
2849966,51,1
2849967,51,1
2849968,51,1
2849969,51,1
2849970,51,1
2849971,51,1
2849972,51,1
2849973,51,1
2849975,51,1
2849976,51,1
2849977,51,1
2849978,51,1
2849980,51,1
2849981,51,1
2849982,51,1
2849983,51,1
2850005,51,1
2850006,51,1
2850007,51,1
2850010,51,1
2850012,51,1
2850013,51,1
2850017,51,1
2850018,51,1
2850020,51,1
2850021,51,1
2850022,51,1
2850023,51,1
2850024,51,1
2850025,51,1
2850026,51,1
2850027,51,1
2850028,51,1
2850029,51,1
2850032,51,1
2850034,51,1
2850035,51,1
2850039,51,1
2850043,51,1
2850044,51,1
2850053,51,1
2850055,51,1
2850056,51,1
2850057,51,1
2850058,51,1
2850059,51,1
2850060,51,1
2850061,51,1
2850062,51,1
2850063,51,1
2850064,51,1
2850065,51,1
2850066,51,1
2850067,51,1
2850068,51,1
2850069,51,1
2850070,51,1
2850071,51,1
2850076,51,1
2850085,51,1
2850086,51,1
2850087,51,1
2850088,51,1
2850089,51,1
2850090,51,1
2850091,51,1
2850092,51,1
2850094,51,1
2850095,51,1
2850098,51,1
2850100,51,1
2850114,51,1
2850116,51,1
2850117,51,1
2850118,51,1
2850124,51,1
2850131,51,1
2850133,51,1
2850134,51,1
2850135,51,1
2850195,51,1
2850196,51,1
2850197,51,1
2850198,51,1
2850247,51,1
2850249,51,1
2850263,51,1
2850267,51,1
2850277,51,1
2850278,51,1
2850506,51,1
2850513,51,1
2850514,51,1
2850517,51,1
2850521,51,1
2850522,51,1
2850523,51,1
2850524,51,1
2850525,51,1
2850526,51,1
2850531,51,1
2850534,51,1
2850535,51,1
2850536,51,1
2850537,51,1
2850538,51,1
2850539,51,1
2850557,51,1
2850563,51,1
2850564,51,1
2850565,51,1
2850566,51,1
2850567,51,1
2850568,51,1
2850569,51,1
2850570,51,1
2850571,51,1
2850572,51,1
2850573,51,1
2850574,51,1
2850575,51,1
2850580,51,1
2850592,51,1
2850598,51,1
2850602,51,1
2850603,51,1
2850604,51,1
2850608,51,1
2850609,51,1
2850611,51,1
2850612,51,1
2850627,51,1
2850628,51,1
2850630,51,1
2850631,51,1
2850632,51,1
2850633,51,1
2850634,51,1
2850635,51,1
2850636,51,1
2850637,51,1
2850638,51,1
2850639,51,1
2850640,51,1
2850641,51,1
2850642,51,1
2850643,51,1
2850644,51,1
2850645,51,1
2850646,51,1
2850647,51,1
2850648,51,1
2850649,51,1
2850650,51,1
2850651,51,1
2850653,51,1
2850654,51,1
2850655,51,1
2850659,51,1
2850660,51,1
2850661,51,1
2850662,51,1
2850663,51,1
2850664,51,1
2850667,51,1
2850668,51,1
2850672,51,1
2850674,51,1
2850675,51,1
2850676,51,1
2850677,51,1
2850679,51,1
2850680,51,1
2850681,51,1
2850688,51,1
2850689,51,1
2850692,51,1
2850693,51,1
2850694,51,1
2850695,51,1
2850696,51,1
2850697,51,1
2850698,51,1
2850699,51,1
2850700,51,1
2850701,51,1
2850702,51,1
2850703,51,1
2850704,51,1
2850705,51,1
2850706,51,1
2850707,51,1
2850708,51,1
2850709,51,1
2850710,51,1
2850711,51,1
2850720,51,1
2850721,51,1
2850722,51,1
2850780,51,1
2850811,51,1
2850812,51,1
2851040,51,1
2851046,51,1
2851057,51,1
2851058,51,1
2851059,51,1
2851060,51,1
2851061,51,1
2851062,51,1
2851063,51,1
2851064,51,1
2851065,51,1
2851066,51,1
2851067,51,1
2851069,51,1
2851070,51,1
2851071,51,1
2851072,51,1
2851073,51,1
2851074,51,1
2851075,51,1
2851076,51,1
2851077,51,1
2851078,51,1
2851079,51,1
2851082,51,1
2851083,51,1
2851090,51,1
2851091,51,1
2851092,51,1
2851094,51,1
2851095,51,1
2851099,51,1
2851104,51,1
2851127,51,1
2851129,51,1
2851133,51,1
2851138,51,1
2851150,51,1
2851152,51,1
2851164,51,1
2851188,51,1
2851204,51,1
2851205,51,1
2851206,51,1
2851207,51,1
2851208,51,1
2851209,51,1
2851210,51,1
2851211,51,1
2851212,51,1
2851213,51,1
2851214,51,1
2851215,51,1
2851216,51,1
2851217,51,1
2851219,51,1
2851220,51,1
2851221,51,1
2851222,51,1
2851223,51,1
2851234,51,1
2851235,51,1
2851236,51,1
2851237,51,1
2851238,51,1
2851239,51,1
2851240,51,1
2851242,51,1
2851243,51,1
2851245,51,1
2851246,51,1
2851247,51,1
2851248,51,1
2851249,51,1
2851250,51,1
2851252,51,1
2851253,51,1
2851259,51,1
2851263,51,1
2851264,51,1
2851265,51,1
2851267,51,1
2851268,51,1
2851269,51,1
2851270,51,1
2851271,51,1
2851272,51,1
2851273,51,1
2851274,51,1
2851275,51,1
2851276,51,1
2851277,51,1
2851278,51,1
2851279,51,1
2851280,51,1
2851281,51,1
2851282,51,1
2851283,51,1
2851284,51,1
2851285,51,1
2851286,51,1
2851290,51,1
2851292,51,1
2851293,51,1
2851294,51,1
2851295,51,1
2851296,51,1
2851297,51,1
2851298,51,1
2851299,51,1
2851300,51,1
2851301,51,1
2851302,51,1
2851306,51,1
2851307,51,1
2851308,51,1
2851309,51,1
2851310,51,1
2851311,51,1
2851312,51,1
2851313,51,1
2851314,51,1
2851315,51,1
2851316,51,1
2851440,51,1
2851441,51,1
2851468,51,1
2851504,51,1
2851506,51,1
2851543,51,1
2851566,51,1
2851570,51,1
2851571,51,1
2851572,51,1
2851583,51,1
2851584,51,1
2851585,51,1
2851615,51,1
2851618,51,1
2851624,51,1
2851625,51,1
2851626,51,1
2851627,51,1
2851628,51,1
2851654,51,1
2851655,51,1
2851656,51,1
2851657,51,1
2851658,51,1
2851659,51,1
2851660,51,1
2851661,51,1
2851663,51,1
2851664,51,1
2851666,51,1
2851667,51,1
2851668,51,1
2851669,51,1
2851670,51,1
2851671,51,1
2851672,51,1
2851673,51,1
2851675,51,1
2851677,51,1
2851678,51,1
2851683,51,1
2851684,51,1
2851685,51,1
2851686,51,1
2851687,51,1
2851688,51,1
2851700,51,1
2851701,51,1
2851709,51,1
2851710,51,1
2851736,51,1
2851763,51,1
2851764,51,1
2851766,51,1
2851779,51,1
2851791,51,1
2851792,51,1
2851793,51,1
2851796,51,1
2851797,51,1
2851798,51,1
2851799,51,1
2851800,51,1
2851801,51,1
2851802,51,1
2851804,51,1
2851806,51,1
2851807,51,1
2851814,51,1
2851815,51,1
2851816,51,1
2851818,51,1
2851822,51,1
2851824,51,1
2851825,51,1
2851826,51,1
2851827,51,1
2851828,51,1
2851837,51,1
2851838,51,1
2851840,51,1
2851841,51,1
2851844,51,1
2851845,51,1
2851848,51,1
2851849,51,1
2851850,51,1
2851851,51,1
2851852,51,1
2851853,51,1
2851854,51,1
2851855,51,1
2851856,51,1
2851857,51,1
2851858,51,1
2851859,51,1
2851862,51,1
2851864,51,1
2851866,51,1
2851882,51,1
2851883,51,1
2851896,51,1
2851897,51,1
2851898,51,1
2851899,51,1
2851900,51,1
2851903,51,1
2851904,51,1
2851905,51,1
2851908,51,1
2851909,51,1
2851944,51,1
2851945,51,1
2852248,51,1
2852263,51,1
2852264,51,1
2852265,51,1
2852266,51,1
2852268,51,1
2852269,51,1
2852270,51,1
2852271,51,1
2852274,51,1
2852275,51,1
2852276,51,1
2852279,51,1
2852281,51,1
2852282,51,1
2852283,51,1
2852298,51,1
2852304,51,1
2852312,51,1
2852313,51,1
2852315,51,1
2852316,51,1
2852317,51,1
2852326,51,1
2852328,51,1
2852330,51,1
2852332,51,1
2852333,51,1
2852505,51,1
2852506,51,1
2852507,51,1
2852508,51,1
2852512,51,1
2852513,51,1
2852514,51,1
2852515,51,1
2852516,51,1
2852517,51,1
2852518,51,1
2852519,51,1
2852520,51,1
2852527,51,1
2852528,51,1
2852529,51,1
2852530,51,1
2852531,51,1
2852532,51,1
2852542,51,1
2852545,51,1
2852546,51,1
2852547,51,1
2852548,51,1
2852549,51,1
2852550,51,1
2852551,51,1
2852552,51,1
2852553,51,1
2852554,51,1
2852555,51,1
2852556,51,1
2852557,51,1
2852558,51,1
2852559,51,1
2852560,51,1
2852561,51,1
2852562,51,1
2852563,51,1
2852564,51,1
2852565,51,1
2852566,51,1
2852567,51,1
2852571,51,1
2852574,51,1
2852575,51,1
2852576,51,1
2852577,51,1
2852606,51,1
2852607,51,1
2852609,51,1
2852610,51,1
2852611,51,1
2852612,51,1
2852613,51,1
2852617,51,1
2852618,51,1
2852619,51,1
2852620,51,1
2852621,51,1
2852622,51,1
2852623,51,1
2852624,51,1
2852634,51,1
2852647,51,1
